origin,destination,observed_2010_expanded,observed_2022_pair,seed_from_2022_containment_2010_shares,balanced_target,change_from_seed,status,actual,target_error,difference_from_historical_2010,historical_change_percent
3302270,3300456,155.5470974314208,,110.42941804892617,112,1.570581951073848,"historical 2010 survey prior, adjusted to modeled margins",112,0,-43.54709743142081,-27.996084883949887
3302270,3300803,0.0,,0.0001917475433252,0,-0.0001917475433252,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302270,3301702,199.1304289959325,,141.7040589491819,173,31.2959410508181,"historical 2010 survey prior, adjusted to modeled margins",173,0,-26.130428995932505,-13.12226821771486
3302270,3301801,55.0539937192743,,0.15706388067811,13,12.84293611932189,"historical 2010 survey prior, adjusted to modeled margins",13,0,-42.0539937192743,-76.3868175190191
3302270,3301850,0.0,,0.0118001032748017,1,0.9881998967251984,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302270,3301900,0.0,,0.1832987627162212,1,0.8167012372837787,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302270,3302007,62.0129611137235,,44.0518802203773,121,76.9481197796227,"historical 2010 survey prior, adjusted to modeled margins",121,0,58.9870388862765,95.12050033879554
3302270,3302270,10404.447660312167,,14018.4245757054,14018,-0.4245757054013666,2022 local containment,14018,0,3613.5523396878325,34.730842594093204
3302270,3302502,12.624287554798,,8.838090683036494,15,6.161909316963506,"historical 2010 survey prior, adjusted to modeled margins",15,0,2.3757124452019998,18.818586275778262
3302270,3302601,38.6755654447062,,0.1106984748593306,3,2.8893015251406693,"historical 2010 survey prior, adjusted to modeled margins",3,0,-35.6755654447062,-92.24316447476625
3302270,3302700,0.0,,0.0431615520869242,1,0.9568384479130756,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302270,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302270,3302858,208.7070757569819,,147.85615548379428,316,168.14384451620572,"historical 2010 survey prior, adjusted to modeled margins",316,0,107.29292424301809,51.40837887448998
3302270,3302908,99.54789603655912,,0.0566204039943819,10,9.943379596005618,"historical 2010 survey prior, adjusted to modeled margins",10,0,-89.54789603655912,-89.9545842773739
3302270,3303203,261.7529469597416,,185.40601054548995,130,-55.40601054548995,"historical 2010 survey prior, adjusted to modeled margins",130,0,-131.75294695974162,-50.33484760727665
3302270,3303302,158.1762067901841,,112.64238284446056,63,-49.64238284446057,"historical 2010 survey prior, adjusted to modeled margins",63,0,-95.1762067901841,-60.17100088664563
3302270,3303500,1790.9826015028343,,1268.454027542276,619,-649.454027542276,"historical 2010 survey prior, adjusted to modeled margins",619,0,-1171.9826015028343,-65.43796687468712
3302270,3303609,250.7657782763957,,170.86281780760373,1463,1292.1371821923965,"historical 2010 survey prior, adjusted to modeled margins",1463,0,1212.2342217236044,483.4129401769773
3302270,3303906,0.0,,2.420940201420105e-08,0,-2.420940201420105e-08,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302270,3304003,0.0,,0.0091346821564953,0,-0.0091346821564953,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302270,3304144,722.139212159875,,511.31504449274985,981,469.68495550725015,"historical 2010 survey prior, adjusted to modeled margins",981,0,258.860787840125,35.84638300777048
3302270,3304409,0.0,,5.1466242310142694e-06,0,-5.1466242310142694e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302270,3304557,14566.546960995294,,10320.464243043005,8655,-1665.464243043005,"historical 2010 survey prior, adjusted to modeled margins",8655,0,-5911.546960995294,-40.58303575188126
3302270,3304904,8.8046911879858,,6.883107931450276,0,-6.883107931450276,"historical 2010 survey prior, adjusted to modeled margins",0,0,-8.8046911879858,-100.0
3302270,3305109,113.4173373475464,,80.62736257823222,37,-43.62736257823222,"historical 2010 survey prior, adjusted to modeled margins",37,0,-76.4173373475464,-67.37712164179946
3302270,3305554,268.8862978094986,,190.4359813754723,587,396.5640186245277,"historical 2010 survey prior, adjusted to modeled margins",587,0,318.1137021905014,118.30788879241425
3302502,3300456,125.04121417756733,,99.26768752025367,92,-7.267687520253688,"historical 2010 survey prior, adjusted to modeled margins",92,0,-33.041214177567326,-26.42425890926369
3302502,3300803,20.8288103144903,,0.7790709554633055,39,38.220929044536696,"historical 2010 survey prior, adjusted to modeled margins",39,0,18.1711896855097,87.24065086361782
3302502,3301702,6575.044689797395,,5186.771642112381,5813,626.2283578876186,"historical 2010 survey prior, adjusted to modeled margins",5813,0,-762.0446897973952,-11.589954528824306
3302502,3301801,0.0,,1.7550973937690713e-06,0,-1.7550973937690713e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302502,3301850,691.6513732381824,,299.8030285991172,3538,3238.196971400883,"historical 2010 survey prior, adjusted to modeled margins",3538,0,2846.3486267618177,411.5293827055885
3302502,3301900,281.26176351292264,,208.27480704486996,501,292.72519295513007,"historical 2010 survey prior, adjusted to modeled margins",501,0,219.73823648707736,78.12588307154714
3302502,3302007,105.12492170279629,,83.2530814407307,210,126.7469185592693,"historical 2010 survey prior, adjusted to modeled margins",210,0,104.87507829720371,99.76233665476687
3302502,3302270,9.3794408051533,,7.533022341836459,48,40.46697765816354,"historical 2010 survey prior, adjusted to modeled margins",48,0,38.6205591948467,411.7575876552001
3302502,3302502,43621.18028195493,,54155.20980872399,54155,-0.209808723986498,2022 local containment,54155,0,10533.819718045073,24.148406003591496
3302502,3302601,45.7495359464748,,0.1460153550219487,3,2.853984644978051,"historical 2010 survey prior, adjusted to modeled margins",3,0,-42.7495359464748,-93.44255643705351
3302502,3302700,45.4644502024656,,16.633027089494085,137,120.36697291050592,"historical 2010 survey prior, adjusted to modeled margins",137,0,91.5355497975344,201.33433790555398
3302502,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302502,3302858,0.0,,0.2002605676207617,1,0.7997394323792383,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302502,3302908,0.0,,1.8377720155597165e-07,1,0.9999998162227984,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302502,3303203,10.7773447450625,,8.705210449592826,6,-2.705210449592826,"historical 2010 survey prior, adjusted to modeled margins",6,0,-4.7773447450625,-44.32766008762203
3302502,3303302,1532.2654422963096,,1210.7001829401995,629,-581.7001829401997,"historical 2010 survey prior, adjusted to modeled margins",629,0,-903.2654422963096,-58.94967134040709
3302502,3303500,187.2227079057719,,148.88711595018734,67,-81.88711595018734,"historical 2010 survey prior, adjusted to modeled margins",67,0,-120.2227079057719,-64.21374268674678
3302502,3303609,0.0,,0.0917134419408895,0,-0.0917134419408895,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302502,3303906,869.403624155772,,0.1349785095750353,12,11.865021490424963,"historical 2010 survey prior, adjusted to modeled margins",12,0,-857.403624155772,-98.61974350386996
3302502,3304003,0.0,,0.0162453937050046,1,0.9837546062949952,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302502,3304144,51.9003878748129,,41.16968433403301,72,30.830315665966992,"historical 2010 survey prior, adjusted to modeled margins",72,0,20.0996121251871,38.72728692060774
3302502,3304409,0.0,,9.15291144805654e-06,0,-9.15291144805654e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302502,3304557,18750.79315444132,,14816.813605598045,11465,-3351.813605598043,"historical 2010 survey prior, adjusted to modeled margins",11465,0,-7285.793154441319,-38.85591982393344
3302502,3304904,608.1241184816703,,481.1854482345066,0,-481.1854482345066,"historical 2010 survey prior, adjusted to modeled margins",0,0,-608.1241184816703,-100.0
3302502,3305109,95.9128492094756,,76.31326470052836,32,-44.31326470052837,"historical 2010 survey prior, adjusted to modeled margins",32,0,-63.912849209475596,-66.63637847926783
3302502,3305554,13.2747956595126,,10.641524998606728,30,19.358475001393273,"historical 2010 survey prior, adjusted to modeled margins",30,0,16.7252043404874,125.99217923555959
3302601,3300456,0.0,,0.0015443663414683,0,-0.0015443663414683,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3300803,0.0,,9.319002228355544e-07,0,-9.319002228355544e-07,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3301702,0.0,,0.0042366618545131,1,0.9957633381454868,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302601,3301801,0.0,,4.796274472152547e-09,0,-4.796274472152547e-09,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3301850,0.0,,5.7348942680401106e-05,0,-5.7348942680401106e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3301900,0.0,,0.0008908388334912,0,-0.0008908388334912,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3302007,934.4694747949892,,24.56517699096768,43,18.43482300903232,"historical 2010 survey prior, adjusted to modeled margins",43,0,-891.4694747949892,-95.39845857357368
3302601,3302270,0.0,,0.0003532513267801,0,-0.0003532513267801,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3302502,0.0,,0.0008457641696165,0,-0.0008457641696165,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3302601,10467.28707601031,,1.8184398866798197,2,0.1815601133201803,2022 local containment,2,0,-10465.28707601031,-99.98089285231715
3302601,3302700,0.0,,0.0002097667553398,0,-0.0002097667553398,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3302858,0.0,,0.0005472657253484,0,-0.0005472657253484,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3302908,0.0,,5.022205055490601e-10,0,-5.022205055490601e-10,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3303203,0.0,,0.0005410973508415,0,-0.0005410973508415,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3303302,20.0001319486147,,0.5290386748173036,0,-0.5290386748173036,"historical 2010 survey prior, adjusted to modeled margins",0,0,-20.0001319486147,-100.0
3302601,3303500,27.2621655623455,,0.7197050740233465,0,-0.7197050740233465,"historical 2010 survey prior, adjusted to modeled margins",0,0,-27.2621655623455,-99.99999999999999
3302601,3303609,7.9252101207211,,0.2007266827110851,1,0.7992733172889148,"historical 2010 survey prior, adjusted to modeled margins",1,0,-6.9252101207211,-87.38203801833066
3302601,3303906,0.0,,1.1765859807379742e-10,0,-1.1765859807379742e-10,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3304003,0.0,,4.4394896484948934e-05,0,-4.4394896484948934e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3304144,18.5680870505739,,0.4886882294499221,0,-0.4886882294499221,"historical 2010 survey prior, adjusted to modeled margins",0,0,-18.5680870505739,-100.0
3302601,3304409,0.0,,2.5012786002668162e-08,0,-2.5012786002668162e-08,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3304557,1447.7268496407223,,38.10222174459647,20,-18.10222174459647,"historical 2010 survey prior, adjusted to modeled margins",20,0,-1427.7268496407223,-98.61852392908486
3302601,3304904,0.0,,0.0031603607891835,0,-0.0031603607891835,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302601,3305109,9.2181638285178,,0.2439859259735316,0,-0.2439859259735316,"historical 2010 survey prior, adjusted to modeled margins",0,0,-9.2181638285178,-100.0
3302601,3305554,31.0970808798234,,0.8179579288359973,1,0.1820420711640027,"historical 2010 survey prior, adjusted to modeled margins",1,0,-30.0970808798234,-96.78426407975539
3302700,3300456,0.0,,0.4080925599772346,0,-0.4080925599772346,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302700,3300803,0.0,,0.0002462508650756,0,-0.0002462508650756,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302700,3301702,87.32057020172181,,95.409091997419,174,78.590908002581,"historical 2010 survey prior, adjusted to modeled margins",174,0,86.67942979827819,99.26576246357246
3302700,3301801,0.0,,1.267396132081744e-06,0,-1.267396132081744e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302700,3301850,0.0,,0.0151542261716097,0,-0.0151542261716097,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302700,3301900,155.222500686575,,157.37258074590142,617,459.6274192540986,"historical 2010 survey prior, adjusted to modeled margins",617,0,461.777499313425,297.49391825985674
3302700,3302007,9.8693688468798,,10.866988738889676,45,34.133011261110326,"historical 2010 survey prior, adjusted to modeled margins",45,0,35.1306311531202,355.956208529249
3302700,3302270,11.8922402295517,,12.946727115548716,133,120.05327288445127,"historical 2010 survey prior, adjusted to modeled margins",133,0,121.1077597704483,1018.3763313954993
3302700,3302502,22.8389388175098,,24.155170361227903,60,35.8448296387721,"historical 2010 survey prior, adjusted to modeled margins",60,0,37.1610611824902,162.70922865295364
3302700,3302601,9.8901544541351,,0.0432225246259588,2,1.9567774753740412,"historical 2010 survey prior, adjusted to modeled margins",2,0,-7.8901544541351,-79.77786889704443
3302700,3302700,28131.34459129994,,20507.979508515087,20508,0.0204914849127817,2022 local containment,20508,0,-7623.344591299941,-27.09911204762527
3302700,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302700,3302858,0.0,,0.1446127546608636,1,0.8553872453391363,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302700,3302908,0.0,,1.327097375016056e-07,1,0.9999998672902624,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302700,3303203,0.0,,0.1429827866436809,1,0.8570172133563191,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302700,3303302,5344.875071039294,,5777.712643090956,4897,-880.7126430909557,"historical 2010 survey prior, adjusted to modeled margins",4897,0,-447.8750710392942,-8.379523657457653
3302700,3303500,39.4837021556223,,43.46983975437724,32,-11.46983975437724,"historical 2010 survey prior, adjusted to modeled margins",32,0,-7.4837021556222965,-18.953901855823446
3302700,3303609,0.0,,0.0662283825321895,1,0.9337716174678105,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302700,3303906,0.0,,3.109080870385779e-08,0,-3.109080870385779e-08,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302700,3304003,0.0,,0.0117311718534618,1,0.9882688281465382,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302700,3304144,0.0,,0.1455680425916877,0,-0.1455680425916877,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302700,3304409,0.0,,6.609527544019533e-06,0,-6.609527544019533e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302700,3304557,8208.431297735904,,8883.169693473996,11213,2329.8303065260043,"historical 2010 survey prior, adjusted to modeled margins",11213,0,3004.568702264096,36.603445814218276
3302700,3304904,1992.1375773853233,,2153.97905747529,0,-2153.97905747529,"historical 2010 survey prior, adjusted to modeled margins",0,0,-1992.1375773853233,-100.0
3302700,3305109,51.91879904959539,,56.550709035676974,39,-17.550709035676974,"historical 2010 survey prior, adjusted to modeled margins",39,0,-12.918799049595393,-24.88270007411905
3302700,3305554,0.0,,0.1176551758157512,0,-0.1176551758157512,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3300456,0.0,,6.688381536115316e-06,0,-6.688381536115316e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3300803,0.0,,4.0358974917758495e-09,0,-4.0358974917758495e-09,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3301702,5.4733602086735,,0.0012462449923204,0,-0.0012462449923204,"historical 2010 survey prior, adjusted to modeled margins",0,0,-5.4733602086735,-100.0
3302809,3301801,275.59879350491593,,0.0002494050336182,0,-0.0002494050336182,"historical 2010 survey prior, adjusted to modeled margins",0,0,-275.59879350491593,-100.0
3302809,3301850,0.0,,2.4836827832873136e-07,0,-2.4836827832873136e-07,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3301900,0.0,,3.8580677690195265e-06,0,-3.8580677690195265e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3302007,12.7840468927557,,0.0028737362056563,0,-0.0028737362056563,"historical 2010 survey prior, adjusted to modeled margins",0,0,-12.7840468927557,-100.0
3302809,3302270,12.3367796886175,,0.0027717626702701,0,-0.0027717626702701,"historical 2010 survey prior, adjusted to modeled margins",0,0,-12.3367796886175,-100.0
3302809,3302502,0.0,,3.6628572535406217e-06,0,-3.6628572535406217e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3302601,0.0,,4.61949757855683e-11,0,-4.61949757855683e-11,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3302700,0.0,,9.084632678357056e-07,0,-9.084632678357056e-07,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3302809,4668.5345142767455,,0.0,0,0.0,2022 local containment,0,0,-4668.5345142767455,-100.0
3302809,3302858,0.0,,2.370112501473811e-06,0,-2.370112501473811e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3302908,9.730080425401,,1.7554972522752298e-06,0,-1.7554972522752298e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,-9.730080425401,-100.0
3302809,3303203,0.0,,2.3433983462557095e-06,0,-2.3433983462557095e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3303302,5.1999322184701,,0.0011817420338749,0,-0.0011817420338749,"historical 2010 survey prior, adjusted to modeled margins",0,0,-5.1999322184701,-99.99999999999999
3302809,3303500,17.336002076773998,,0.0039058418293594,0,-0.0039058418293594,"historical 2010 survey prior, adjusted to modeled margins",0,0,-17.336002076773998,-100.0
3302809,3303609,150.35998038632056,,0.032489128927637,0,-0.032489128927637,"historical 2010 survey prior, adjusted to modeled margins",0,0,-150.35998038632056,-100.0
3302809,3303906,0.0,,5.095588875459431e-13,0,-5.095588875459431e-13,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3304003,248.03784530488176,,0.0228446698158775,0,-0.0228446698158775,"historical 2010 survey prior, adjusted to modeled margins",0,0,-248.03784530488176,-100.0
3302809,3304144,5.6558995330327,,0.0012724220992341,0,-0.0012724220992341,"historical 2010 survey prior, adjusted to modeled margins",0,0,-5.6558995330327,-100.0
3302809,3304409,5.7103514755005,,1.7146393432977967e-05,0,-1.7146393432977967e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,-5.7103514755005,-100.0
3302809,3304557,498.93748846887047,,0.1122223921242656,0,-0.1122223921242656,"historical 2010 survey prior, adjusted to modeled margins",0,0,-498.93748846887047,-99.99999999999999
3302809,3304904,5.3058073035244,,0.0012051098387791,0,-0.0012051098387791,"historical 2010 survey prior, adjusted to modeled margins",0,0,-5.3058073035244,-100.0
3302809,3305109,0.0,,7.142251701349997e-06,0,-7.142251701349997e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302809,3305554,13.2594024397127,,0.0029793367009331,0,-0.0029793367009331,"historical 2010 survey prior, adjusted to modeled margins",0,0,-13.2594024397127,-99.99999999999999
3302858,3300456,1105.4421713343947,,772.810279417317,954,181.18972058268295,"historical 2010 survey prior, adjusted to modeled margins",954,0,-151.44217133439474,-13.699691875477011
3302858,3300803,0.0,,0.0004198398833864,0,-0.0004198398833864,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302858,3301702,1108.8635108836015,,775.6880588558035,1156,380.31194114419645,"historical 2010 survey prior, adjusted to modeled margins",1156,0,47.13648911639848,4.250882877265716
3302858,3301801,8.9790328568665,,0.0252770148004715,2,1.9747229851995285,"historical 2010 survey prior, adjusted to modeled margins",2,0,-6.9790328568665,-77.72588616300087
3302858,3301850,21.940291865822303,,8.44039333190704,132,123.55960666809295,"historical 2010 survey prior, adjusted to modeled margins",132,0,110.0597081341777,501.63283518403983
3302858,3301900,0.0,,0.4013408976672571,1,0.5986591023327429,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302858,3302007,67.4027390801182,,47.417267957033765,159,111.58273204296624,"historical 2010 survey prior, adjusted to modeled margins",159,0,91.5972609198818,135.89545791455868
3302858,3302270,121.2505567212258,,84.84861932758554,711,626.1513806724145,"historical 2010 survey prior, adjusted to modeled margins",711,0,589.7494432787742,486.38906016299893
3302858,3302502,0.0,,0.3810338506668094,1,0.6189661493331906,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302858,3302601,24.9349192257492,,0.070421988817206,2,1.929578011182794,"historical 2010 survey prior, adjusted to modeled margins",2,0,-22.9349192257492,-91.97911979624666
3302858,3302700,7.0186108856385,,2.3560849639003085,26,23.643915036099692,"historical 2010 survey prior, adjusted to modeled margins",26,0,18.981389114361498,270.4436735936062
3302858,3302809,11.319219958162,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,-11.319219958162,-100.0
3302858,3302858,17262.58982496288,,27394.330518779865,27394,-0.3305187798650877,2022 local containment,27394,0,10131.41017503712,58.68997802627743
3302858,3302908,3.7359371859127,,0.0020968185286395,1,0.9979031814713604,"historical 2010 survey prior, adjusted to modeled margins",1,0,-2.7359371859127,-73.23295467143416
3302858,3303203,3521.240315338871,,2459.7127690502098,2128,-331.7127690502098,"historical 2010 survey prior, adjusted to modeled margins",2128,0,-1393.240315338871,-39.56674894552861
3302858,3303302,351.4935090648543,,246.97259587183137,171,-75.97259587183134,"historical 2010 survey prior, adjusted to modeled margins",171,0,-180.49350906485432,-51.35045296997258
3302858,3303500,6338.819678944908,,4428.8097332144425,2654,-1774.8097332144423,"historical 2010 survey prior, adjusted to modeled margins",2654,0,-3684.8196789449084,-58.131006489811426
3302858,3303609,45.758973644252904,,30.8667156442444,325,294.1332843557556,"historical 2010 survey prior, adjusted to modeled margins",325,0,279.24102635574707,610.2432028451283
3302858,3303906,20.1437975467555,,0.0027673441256849,1,0.9972326558743152,"historical 2010 survey prior, adjusted to modeled margins",1,0,-19.1437975467555,-95.03569276012175
3302858,3304003,0.0,,0.0200007980537692,3,2.9799992019462307,"historical 2010 survey prior, adjusted to modeled margins",3,0,3.0,
3302858,3304144,243.995054735453,,170.67059609624766,402,231.3294039037523,"historical 2010 survey prior, adjusted to modeled margins",402,0,158.004945264547,64.75743757833979
3302858,3304409,9.3006938824123,,0.0868780600131691,13,12.91312193998683,"historical 2010 survey prior, adjusted to modeled margins",13,0,3.6993061175876996,39.77451751834476
3302858,3304557,27392.745875212484,,19152.22916776929,19717,564.7708322307117,"historical 2010 survey prior, adjusted to modeled margins",19717,0,-7675.745875212484,-28.021089635114734
3302858,3304904,20.754712185381894,,15.92028108994339,0,-15.92028108994339,"historical 2010 survey prior, adjusted to modeled margins",0,0,-20.754712185381894,-100.0
3302858,3305109,1507.2530820488528,,1053.5090222657616,604,-449.5090222657616,"historical 2010 survey prior, adjusted to modeled margins",604,0,-903.2530820488528,-59.927101347906
3302858,3305554,45.3275188488388,,31.860354654124514,120,88.1396453458755,"historical 2010 survey prior, adjusted to modeled margins",120,0,74.67248115116121,164.73983806654832
3302908,3300456,0.0,,0.0002689456201982,0,-0.0002689456201982,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3300803,0.0,,1.6228693714933856e-07,0,-1.6228693714933856e-07,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3301702,9.0834893341424,,0.0969423235867645,0,-0.0969423235867645,"historical 2010 survey prior, adjusted to modeled margins",0,0,-9.0834893341424,-100.0
3302908,3301801,12.222761449885,,0.00052219518866,0,-0.00052219518866,"historical 2010 survey prior, adjusted to modeled margins",0,0,-12.222761449885,-100.00000000000001
3302908,3301850,0.0,,9.987103799628136e-06,0,-9.987103799628136e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3301900,8.0026400020623,,0.0796159943180445,0,-0.0796159943180445,"historical 2010 survey prior, adjusted to modeled margins",0,0,-8.0026400020623,-100.0
3302908,3302007,0.0,,0.0001323281862694,1,0.9998676718137306,"historical 2010 survey prior, adjusted to modeled margins",1,0,1.0,
3302908,3302270,21.835122180825,,0.2315370296400381,2,1.768462970359962,"historical 2010 survey prior, adjusted to modeled margins",2,0,-19.835122180825,-90.84044511664631
3302908,3302502,0.0,,0.0001472866657549,0,-0.0001472866657549,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3302601,0.0,,1.857540026030003e-09,0,-1.857540026030003e-09,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3302700,0.0,,3.653009561074454e-05,0,-3.653009561074454e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3302809,0.0,,0.0,0,0.0,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3302858,0.0,,9.530427850244925e-05,0,-9.530427850244925e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3302908,6699.379377655578,,0.0787707116620324,0,-0.0787707116620324,2022 local containment,0,0,-6699.379377655578,-100.0
3302908,3303203,11.5820343639757,,0.1228761094300991,0,-0.1228761094300991,"historical 2010 survey prior, adjusted to modeled margins",0,0,-11.5820343639757,-100.0
3302908,3303302,39.4380065410208,,0.4186515150894517,0,-0.4186515150894517,"historical 2010 survey prior, adjusted to modeled margins",0,0,-39.4380065410208,-100.0
3302908,3303500,86.6768285540434,,0.9193904941807672,0,-0.9193904941807672,"historical 2010 survey prior, adjusted to modeled margins",0,0,-86.6768285540434,-100.00000000000001
3302908,3303609,0.0,,4.364655267384035e-05,0,-4.364655267384035e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3303906,22.799222480128694,,4.753762343530235e-05,0,-4.753762343530235e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,-22.799222480128694,-100.00000000000001
3302908,3304003,13.8379008377514,,0.060176131334868,4,3.939823868665132,"historical 2010 survey prior, adjusted to modeled margins",4,0,-9.8379008377514,-71.09388160169831
3302908,3304144,0.0,,9.593384279795548e-05,0,-9.593384279795548e-05,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3304409,0.0,,4.355883098292991e-09,0,-4.355883098292991e-09,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3304557,809.6984059151436,,8.59112792131953,4,-4.591127921319529,"historical 2010 survey prior, adjusted to modeled margins",4,0,-805.6984059151436,-99.50598890021537
3302908,3304904,0.0,,0.0005503650071065,0,-0.0005503650071065,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3302908,3305109,21.125858433404,,0.2242437584985455,0,-0.2242437584985455,"historical 2010 survey prior, adjusted to modeled margins",0,0,-21.125858433404,-100.0
3302908,3305554,21.7603005794121,,0.2307598621110987,0,-0.2307598621110987,"historical 2010 survey prior, adjusted to modeled margins",0,0,-21.7603005794121,-100.0
3303203,3300456,459.00276202735574,,326.2531583895451,369,42.74684161045491,"historical 2010 survey prior, adjusted to modeled margins",369,0,-90.00276202735574,-19.60832689324683
3303203,3300803,0.0,,0.000341448806445,0,-0.000341448806445,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303203,3301702,975.620667070969,,693.1601102323021,948,254.83988976769783,"historical 2010 survey prior, adjusted to modeled margins",948,0,-27.620667070969034,-2.831086712614693
3303203,3301801,0.0,,1.7573578734818354e-06,0,-1.7573578734818354e-06,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
3303203,3301850,0.0,,0.0210126873556572,0,-0.0210126873556572,"historical 2010 survey prior, adjusted to modeled margins",0,0,0.0,
